timestamp,raw
0.0,36155
0.0,36044
0.0005762577056884766,36000
0.0005986690521240234,36073
0.0005986690521240234,36146
0.0005986690521240234,36156
0.0010988712310791016,36160
0.0010988712310791016,36039
0.0010988712310791016,36208
0.0017087459564208984,36075
0.0017087459564208984,36196
0.002209186553955078,36138
0.002209186553955078,36179
0.003226041793823242,36085
0.005223512649536133,36250
0.006711244583129883,36059
0.00785970687866211,36226
0.00785970687866211,36157
0.009181022644042969,36175
0.011957406997680664,36131
0.012962579727172852,36264
0.013962507247924805,36140
0.014962911605834961,36214
0.015964031219482422,36169
0.018233776092529297,36184
0.019243717193603516,36137
0.020307064056396484,36236
0.02132105827331543,36225
0.02232074737548828,36201
0.02432084083557129,36201
0.025323152542114258,36200
0.026320934295654297,36169
0.02732086181640625,36199
0.028320789337158203,36032
0.03032064437866211,36129
0.03132176399230957,36214
0.03232121467590332,36205
0.033321380615234375,36180
0.03432106971740723,36176
0.03632092475891113,36002
0.03832197189331055,36050
0.03832197189331055,36154
0.040239572525024414,36223
0.0408480167388916,36190
0.04285788536071777,36161
0.04385781288146973,36025
0.04462289810180664,36033
0.04563498497009277,36128
0.04763388633728027,36240
0.04963421821594238,36195
0.05031418800354004,36194
0.0513303279876709,36048
0.05233454704284668,36008
0.053395986557006836,36085
0.055332183837890625,36194
0.0563504695892334,36187
0.05739116668701172,36201
0.05833244323730469,36066
0.05933523178100586,36240
0.06133151054382324,36070
0.06335067749023438,36211
0.0643310546875,36157
0.06533050537109375,36185
0.0663309097290039,36122
0.06833076477050781,36258
0.06933116912841797,36114
0.07033848762512207,36248
0.07133603096008301,36180
0.07233071327209473,36192
0.07435297966003418,36173
0.0753321647644043,36288
0.07633113861083984,36170
0.07735896110534668,36244
0.07834243774414062,36201
0.08033442497253418,36208
0.08136558532714844,36194
0.08240485191345215,36201
0.08433222770690918,36243
0.08534765243530273,36204
0.08733320236206055,36252
0.08833122253417969,36217
0.08935379981994629,36197
0.09033203125,36209
0.09139084815979004,36032
0.09333229064941406,36102
0.09433174133300781,36224
0.09537005424499512,36246
0.09639739990234375,36215
0.09733080863952637,36208
0.09933090209960938,36053
0.10033178329467773,36078
0.10233092308044434,36207
0.10333132743835449,36250
0.10433101654052734,36212
0.10633182525634766,36197
0.1073310375213623,36043
0.10834312438964844,36048
0.10933184623718262,36139
0.1103513240814209,36247
0.11238527297973633,36217
0.11333370208740234,36228
0.11433553695678711,36109
0.11535000801086426,36095
0.11633086204528809,36130
0.1183314323425293,36232
0.1193387508392334,36193
0.1203317642211914,36244
0.12133216857910156,36097
0.12233090400695801,36046
0.12533116340637207,36107
0.12633109092712402,36194
0.12733101844787598,36209
0.12833094596862793,36218
0.12933111190795898,36161
0.1313309669494629,36320
0.13233423233032227,36185
0.13335013389587402,36273
0.13433074951171875,36234
0.13538432121276855,36251
0.1373305320739746,36196
0.13833236694335938,36289
0.13933086395263672,36262
0.14033079147338867,36229
0.14133763313293457,36261
0.14335012435913086,36217
0.14533114433288574,36226
0.14635014533996582,36224
0.14733123779296875,36288
0.1483316421508789,36145
